262143,261944,262055,261632,262055,261632,261632,261944,261944,261632,261632,262055,261632,262055,261944,262143
261944,222144,244344,159744,244344,159744,159744,222144,222144,159744,159744,244344,159744,244344,222144,261944
262055,244344,254223,216576,254223,216576,216576,244344,244344,216576,216576,254223,216576,254223,244344,262055
261632,159744,216576,0,216576,0,0,159744,159744,0,0,216576,0,216576,159744,261632
262055,244344,254223,216576,254223,216576,216576,244344,244344,216576,216576,254223,216576,254223,244344,262055
261632,159744,216576,0,216576,0,0,159744,159744,0,0,216576,0,216576,159744,261632
261632,159744,216576,0,216576,0,0,159744,159744,0,0,216576,0,216576,159744,261632
261944,222144,244344,159744,244344,159744,159744,222144,222144,159744,159744,244344,159744,244344,222144,261944
261944,222144,244344,159744,244344,159744,159744,222144,222144,159744,159744,244344,159744,244344,222144,261944
261632,159744,216576,0,216576,0,0,159744,159744,0,0,216576,0,216576,159744,261632
261632,159744,216576,0,216576,0,0,159744,159744,0,0,216576,0,216576,159744,261632
262055,244344,254223,216576,254223,216576,216576,244344,244344,216576,216576,254223,216576,254223,244344,262055
261632,159744,216576,0,216576,0,0,159744,159744,0,0,216576,0,216576,159744,261632
262055,244344,254223,216576,254223,216576,216576,244344,244344,216576,216576,254223,216576,254223,244344,262055
261944,222144,244344,159744,244344,159744,159744,222144,222144,159744,159744,244344,159744,244344,222144,261944
262143,261944,262055,261632,262055,261632,261632,261944,261944,261632,261632,262055,261632,262055,261944,262143