262143,261986,262068,261632,262068,261632,261888,261986,261986,261888,261632,262068,261632,262068,261986,262143
261986,237180,250136,181248,250136,181248,221696,237180,237180,221696,181248,250136,181248,250136,237180,261986
262068,250136,256368,223232,256368,223232,242688,250136,250136,242688,223232,256368,223232,256368,250136,262068
261632,181248,223232,0,223232,0,131072,181248,181248,131072,0,223232,0,223232,181248,261632
262068,250136,256368,223232,256368,223232,242688,250136,250136,242688,223232,256368,223232,256368,250136,262068
261632,181248,223232,0,223232,0,131072,181248,181248,131072,0,223232,0,223232,181248,261632
261888,221696,242688,131072,242688,131072,196608,221696,221696,196608,131072,242688,131072,242688,221696,261888
261986,237180,250136,181248,250136,181248,221696,237180,237180,221696,181248,250136,181248,250136,237180,261986
261986,237180,250136,181248,250136,181248,221696,237180,237180,221696,181248,250136,181248,250136,237180,261986
261888,221696,242688,131072,242688,131072,196608,221696,221696,196608,131072,242688,131072,242688,221696,261888
261632,181248,223232,0,223232,0,131072,181248,181248,131072,0,223232,0,223232,181248,261632
262068,250136,256368,223232,256368,223232,242688,250136,250136,242688,223232,256368,223232,256368,250136,262068
261632,181248,223232,0,223232,0,131072,181248,181248,131072,0,223232,0,223232,181248,261632
262068,250136,256368,223232,256368,223232,242688,250136,250136,242688,223232,256368,223232,256368,250136,262068
261986,237180,250136,181248,250136,181248,221696,237180,237180,221696,181248,250136,181248,250136,237180,261986
262143,261986,262068,261632,262068,261632,261888,261986,261986,261888,261632,262068,261632,262068,261986,262143